,filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
33239,137874,Don't Knock Twice,2017,Horror,93,United States,Caradog W. James,"Katee Sackhoff, Lucy Boynton, Javier Botet, Nick Moran, Jordan Bolger, Pooneh Hajimohammadi, Richard Mylan, Callum Griffiths, Megan Purvis, Celyn Evans",4.8,5.0,5.0,15,"A disturbing urban legend seems to find confirmation in an abandoned house presumably inhabited by a vengeful witch, who kidnaps children. When he enters it one night, the tormented teenager Chloe has no idea of ??the horror it will unleash. On the run from her mother, a drug addict who turned her life upside down to become a famous artist, Chloe must learn to trust her to defend herself and survive.",,0,0,0,0,0
33247,138044,Planet of the Sharks,2016,Action,86,United States,Mark Atkins,"Brandon Auret, Stephanie Beran, Lindsay Sullivan, Lauren Joseph, Daniel Barnett, Christia Visser, John B Swart, Alex Anlos, Angie Teodora Dick, Ryan-Wayde Hannival",3.9,4.0,4.0,8,"In the near future, the melting of the ice led to the immersion of 98% of the Earth's continental mass. Sharks now live everywhere and dominate the planet, led by a genetically mutated alpha specimen. The few surviving humans live in terror but soon a small group of desperate will try everything possible to eliminate the alpha shark and make the waters safe again.",,0,0,0,0,0
33248,138048,Ice Sharks,2016,Action,85,United States,Emile Edwin Smith,"Edward DeRuiter, Jenna Parker, Kaiwi Lyman-Mersereau, Clarissa Thibeaux, Travis Lincoln Cox, Mia Danelle, Leddie Garcia, Shamar Philippe, Jim Helton, Emile Edwin Smith",2.3,2.5,2.0,5,"A new breed of ravenous and aggressive sharks emerges from the ice of an Arctic research station, devouring everyone in their path. As the station sinks into freezing waters, those still alive will have to defend themselves with makeshift weapons to avoid losing their lives.",,0,0,0,0,0
33274,138304,Ghosthunters,2016,Horror,90,United States,Pearry Reginald Teo,"Francesca Santoro, Stephen Manley, David O'Donnell, Phyllis Spielman, Liz Fenning, Crystal Web, Kjai Block, Kim Shannon, Kris Marconi, Anna Harr",1.8,,2.0,5,"When he loses his wife and daughter at the hands of a serial killer, the paranormal investigator Henry first kills the killer and then decides to set up a team of ghost hunters to capture the spirits of his loved ones and allow them to rest. in peace. Once inside the killer's house, the group will realize that the ghosts are actually hostile, discovering the shocking truth behind the murders.",,0,0,0,0,0
33275,138307,Altitude,2017,Action,90,United States,Alex Merkin,"Denise Richards, Dolph Lundgren, Jonathan Lipnicki, Greer Grammer, John Posey, Chelsea Edmundson, Jordi Vilasuso, Chuck Liddell, Nick Principe, Dan Gruenberg",4.1,4.5,4.0,17,"Gretchen Blair, an FBI agent, is on a flight to Washington when the passenger next to her makes an unusual proposal: she will give her $ 75 million if she can safely land the plane that will soon be hijacked. . When a gang of professional thieves takes over the craft, Gretchen realizes the man wasn't kidding. He will soon find himself in the midst of an elaborate high-altitude theft and having to fight to save the passengers.",,0,0,0,0,0
33291,138484,Descendants 2,2017,Fantasy,111,United States,Kenny Ortega,"Dove Cameron, Cameron Boyce, Sofia Carson, BooBoo Stewart, Mitchell Hope, China Anne McClain, Thomas Doherty, Dylan Playfair, Melanie Paxson, Brenna D'Amico",2.8,3.0,3.0,7,"Under pressure to become the perfect princess, Mal decides to return to the Isle of Lost, where archenemy Uma, Ursula's daughter, has taken her place as a self-proclaimed queen. Still resentful at not being chosen by Ben to go to Auradon with the children of the other villains, Uma forms a gang of pirates including Harry, the son of Captain Hook, and Gil, the son of Gaston, with the aim to break the barrier that separates Lost from Auradon and free all the villains imprisoned there.",Sequel to Descendants (2015).,0,0,0,0,0
33311,138801,The Archer,2016,Action,86,United States,Valerie Weiss,"Bailey Noble, Jeanine Mason, Michael Grant Terry, Bill Sage, Dendrie Taylor, Kyanna Simone, Alexis Rosinsky, Kathi Anderson, India'yolanda Collins, Kalista Dwyer",5.0,5.0,5.0,5,"High school archery champion Lauren Pierce has just arrived at Paradise Trails, a brutal youth correction facility in the desert, after sending a boy to the hospital in self-defense. Discovering how much corruption there is in the center at the hands of Bob Patrice, Lauren plans her escape with cellmate Rebecca Rolinski. They will find themselves forced to survive in the wilderness hunted by Bob, willing to do everything so that his secrets do not come to the surface.",,0,0,0,0,0
33315,138835,The Burning Dead,2015,Horror,82,United States,Rene Perez,"Danny Trejo, Thomas Downey, Moniqua Plante, Nicole Cummins, Kevin Norman, Robert F. Lyons, Kyle T. Heffner, Julia Lehman, Tom Nagel, Jenny Lin",2.0,,2.0,5,"In Northern California, scientist Stevens and his assistant Eva Jones are near an erupting volcano, the activity of which forces residents to evacuate. Meanwhile, Mindy, daughter Nicole and boyfriend Ryan are visiting the woman's father, who lives in a secluded bay, while Sheriff Denton goes out of his way to help people. However, it soon emerges that the volcanic eruption has generated a horde of zombies hungry for human flesh.",,0,0,0,0,0
33351,139179,Wish Upon,2017,Horror,89,United States,John R. Leonetti,"Joey King, Ryan Phillippe, Ki Hong Lee, Shannon Purser, Sydney Park, Josephine Langford, Daniela Barbosa, Alexander Nunez, Mitchell Slaggert, Sherilyn Fenn, Elisabeth Röhm, Kevin Hanchard",4.4,3.33,5.0,33,"Twelve years after discovering her mother's suicide, 17-year-old Clare is bullied at school, feels embarrassed by her father Jonathan's behavior, and is ignored by the boy she likes. But all this changes when her father brings her an old music box one evening that promises to grant seven of her wishes. Skeptical at first, she realizes that every desire is fulfilled thereby improving her existence. Soon though, the people closest to her start dying in violent and elaborate ways after each wish.",,0,0,0,0,0
33358,139245,American Warships,2012,Action,89,United States,Thunder Levin,"Mario Van Peebles, Carl Weathers, Johanna Watts, Nikki McCauley, Elijah Chester, Sean Patrick Smith, Devin McGee, Chris Hayes, April Ezell Wilson, David Polinsky",4.7,,5.0,3,"A US plane is shot down at sea by something unknown. The army is confident that this is an attack from North Korea and a new war is about to break out. The real culprit, however, is an alien armed force that only an old navy battleship can stop.",,0,0,0,0,0
33377,139462,Hidden Agenda,2002,Action,94,United States,Scott McAboy,"Brixton Karnes, Rebecca Carlton, Wolf Muser, Eva Jenícková, Rick Cramer, Robert Munns, Anthony Crivello, Juan Antonio Devoto, Jordan Garrett, Garrett Grutz, Richard Jenik",3.0,,3.0,3,"The secret codes that control a nuclear satellite are stolen by one of the most dangerous criminals in the world. The best agent in the United States teams up with a beautiful British agent, trying to limit the damage of the theft and recover the codes. Using their skills, Max and Charisse will hunt down Rausch, the brilliant international arms dealer who keeps the whole world in check.",,0,0,0,0,0
33378,139466,Bright,2017,Action,117,United States,David Ayer,"Will Smith, Joel Edgerton, Noomi Rapace, Ike Barinholtz, Edgar Ramirez, Lucy Fry, Brad William Henke, Dawn Olivieri, Kenneth Choi, Andrea Navedo",4.7,4.25,5.0,52,"In an alternate present where fairies and orcs live together with humans, two very different policemen operate. One night Ward, a human, and Jakoby, an ogre, set out on a regular patrol ride, which however will upset the future of the world they are used to. The two find themselves having to overcome their personal differences and fight against an aggressive enemy, working together to protect a young elf and an object that was thought to have been forgotten and which, in the wrong hands, would lead to total destruction.",,0,0,0,0,0
33407,139644,Game of Death,2017,Horror,73,United States,"Sebastien Landry, Laurence 'Baz' Morais","Sam Earle, Victoria Diamond, Emelia Hellman, Catherine Saindon, Nick Serino, Erniel Baez D., Thomas Vallieres, Jane Hackett",3.5,3.67,3.0,13,"Killing or being killed is the fundamental rule of the ""death game"", in which seven friends are sucked in during a sunny day. Soon, the seven realize that if they don't kill someone else, their heads will explode. Terrified, they will do everything to survive and win their game by claiming victims on the streets of their city.",,0,0,0,0,0
33411,139661,Mayhem,2017,Action,86,United States,Joe Lynch,"Steven Yeun, Samara Weaving, Steven Brand, Caroline Chikezie, Kerry Fox, Dallas Roberts, Mark Frost, Claire Dellamar, Andre Eriksen, Nikola Kent",6.5,,7.0,4,"A dangerous virus, which prevents the infected person from controlling their inhibitions, is discovered inside the building of a multinational, the same that recently fired an infected man accused of murder. The building is quarantined, and before it's too late, a disgruntled employee and an angry customer will have to fight and even kill along the way to be able to speak to executives.",,0,0,0,0,0
33417,139699,The Endless,2017,Horror,111,United States,"Justin Benson, Aaron Moorhead","Callie Hernandez, Tate Ellington, Lew Temple, Emily Montague, Justin Benson, James Jordan, Ric Sarabia, Kira Powell, Aaron Moorhead, Shane Brady",5.3,5.25,5.0,22,"Years after escaping a cult as teenagers, brothers Aaron and Justin return to their former home following a mysterious message. When strange events begin to occur, neither can deny how they seem to mirror the axioms of the cult they were a part of.",,0,0,0,0,0
33419,139713,Eloise,2017,Horror,89,United States,Robert Legato,"Eliza Dushku, Robert Patrick, Chace Crawford, Brandon T. Jackson, Martin Klebba, P.J. Byrne, Jordan Trovillion, Nicole Forester, Amber Whelan, Ricky Wayne",4.6,,5.0,11,"Four friends sneak into an abandoned asylum hoping to find a death certificate that will allow one of them to get hold of a sizable inheritance. Inside, they will find themselves facing both the demons the asylum brings with it and the truths about their pasts.",,0,0,0,0,0
33438,139844,Ready Player One,2018,Fantasy,140,United States,Steven Spielberg,"Tye Sheridan, Mark Rylance, Olivia Cooke, Ben Mendelsohn, Simon Pegg, Lena Waithe, Win Morisaki, Philip Zhao, Hannah John-Kamen, T.J. Miller",6.8,6.96,7.0,272,"In the near future, a young outcast named Wade Watts escapes his daily grind by accessing a multiplayer computer game called 'Oasis'. Dying, the game's millionaire founder leaves his fortune as a reward for a treasure hunt inside the Oasis. Watts takes part in the competition where he will find himself having to confront - really and virtually - with enemies willing to do anything to get their hands on luck.",,0,0,0,0,0
33458,140252,Crawlspace,2016,Horror,88,United States,Phil Claydon,"Michael Vartan, Erin Moriarty, Nadine Velazquez, Ronnie Gene Blevins, JoBeth Williams, Dorian Kingi, Blake Jenner, Misty Upham, Tom Wright, Steele Stebbins",5.0,6.0,4.0,17,"Widower John Alexander remarries Melanie and the two decide to move into their dream home with Hannah, the daughter the man had from his first wife. Their existence seems happy but soon strange events begin to manifest themselves in the house, whose previous owner has disappeared in an inexplicable way.",,0,0,0,0,0
33466,140295,Bethany,2017,Horror,90,United States,James Cullen Bressack,"Stefanie Estes, Zack Ward, Tom Green, Shannen Doherty, Anna Harr, Leon Russom, Kevin Porter, Keith Jardine, Kirsty Hill, Felissa Rose",6.7,,7.0,3,"Claire and her husband move into the house where the woman lived as a child. Soon, traumatic memories emerge in her related to the abuse she suffered at the hands of her mother. As her husband becomes increasingly busy with work, Claire sees the present mingle with the past and a mysterious figure haunt her. But who is the figure trying to make contact with her? And above all, what does he want?",,0,0,0,0,0
33468,140316,Tomb Raider,2018,Action,118,United States,Roar Uthaug,"Alicia Vikander, Daniel Wu, Walton Goggins, Dominic West, Kristin Scott Thomas, Derek Jacobi, Hannah John-Kamen, Nick Frost, Emily Carey",5.5,5.44,6.0,98,"Lara Croft is the proud and independent daughter of an eccentric adventurer who passed away when she was just a teenager. Now a young 21-year-old, Lara moves through the chaotic streets of London when, forced to face her own demons, she decides to understand what led her father to death. Going against her last wishes, Lara sets off for her parent's final destination: a legendary tomb on an island off the coast of Japan. His mission, however, will be more risky than he thought.",,0,0,0,0,0
33471,140327,Isolation,2015,Action,86,United States,Shane Dax Taylor,"Dominic Purcell, Luke Mably, Marie Avgeropoulos, Claudia Church, Chelsea Edmundson, Tricia Helfer, Stephen Lang",2.0,,2.0,5,"Lydia and Creighton Masterson are vacationing on a remote island in the Bahamas. They have recently arrived when they run into two other couples, who invite them to eat and have a drink with them. While they are out, however, their home is robbed and a cat and mouse game begins in which their own survival is at stake.",,0,0,0,0,0
