,filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
22522,40623,Halloween II ,2009,Horror,105,United States,Rob Zombie,"Tyler Mane, Malcolm McDowell, Brad Dourif, Scout Taylor-Compton, Sheri Moon Zombie, Danielle Harris, Brea Grant, Margot Kidder, Howard Hesseman, Angela Trimbur, Octavia Spencer, Mary Birdsong, Jeff Daniel Phillips, Nicky Whelan, Daniel Roebuck, Sylvia Jefferies, Caroline Williams",6.1,5.85,6.0,106,"Two years after the events described in the first film of the series, the murderous maniac Michael Myers is still around, free to carry out his violent atrocities. The monstrous psychopath, who grew up in the woods in complete isolation, is on the hunt for his sister, whom he himself estranged many years ago. To find the girl, the killer giant returns to the midst of civilization and sows panic.","Halloween II is not a masterpiece, neither was the previous chapter, but the dream sequences reaffirm the concept. We are facing a cinema that takes no prisoners, a sick aesthetic capable of combining death metal and white trash. Not everything goes smoothly but the mad hatter ensures disturbances if you pass his mirror.",0,3,0,3,0
26687,52099,Train,2008,Horror,94,United States,Gideon Raff,"Thora Birch, Gideon Emery, Kavan Reece, Derek Magyar, Gloria Votsis, Todd Jensen, Vladimir Vladimirov, Koyna Ruseva, Valentin Ganev, Ivan Barnev",3.9,3.5,4.0,11,"In Europe, after missing the train, a group of American students decide to take a different ride.","Slasher conceived as a remake of _Terror Train_, it later became an original film. It looks like the less creative and badly shot draft of _Hostel_ and _Turistas_. The torture scenes are not original either.",0,3,0,2,2
11855,18907,Yellow Sky,1948,Western,97,United States,William A. Wellman,"Richard Widmark, Anne Baxter, Gregory Peck",7.6,7.63,7.0,60,"A group of former soldiers turned bandits arrive in a mining village where they are greeted by the only two inhabitants, an old gold digger and his grandson. The ""ghost"" country is the scene of the clash between the two leaders of the group, Dude and James, who have very different ideas on how to continue (and especially ""if"" to continue) the criminal activity.","Understated western inspired by Shakespeare's ""Tempest"". A tragic explosion that lends itself well to the classic iconography of the western. Widmark's test is truly superb, while Peck's is more tarnished. Remade in '66 by Robert Webb, with the title of ""Six guns for six carrion"".",0,2,0,3,0
6427,9999,Cheyenne,1947,Western,100,United States,Raoul Walsh,"Dennis Morgan, Bruce Bennett, Jane Wyman, Arthur Kennedy",7.5,8.0,7.0,5,"A veteran gambler, he converts to justice, becomes a man of law, catches a robber and marries his woman. The film is among the less brilliant wsterns of the great Walsh, but it inspired a long television series.",,0,0,0,0,0
19507,34386,Boa vs. Python,2004,Fantasy,92,United States,David Flores,"David Hewlett, Jaime Bergman, Kirk B.R. Woller",4.3,3.67,5.0,9,"During the transport - organized by an ambitious businessman - of a giant python, the animal escapes from custody and begins to leave behind a chain of human victims. A federal agent and a scientist plan to counter him with an equally monstrous ""modified"" boa constrictor in the laboratory ...",,0,2,0,2,0
32443,118846,Satanic,2016,Horror,85,United States,Jeffrey G. Hunt,"Sarah Hyland, Marc Barnes, Clara Mamet, Steven Krueger, Justin Chon, Devanny Pinn, Sophie Dalah, Jeffrey G. Hunt, Stevin Knight, Jim Jepson",3.8,,4.0,9,Four young college-age friends are on their way to the Coachella festival when they decide to go to Los Angeles and visit places that have been at the center of old satanic rituals. But they end up stumbling upon the creepy owner of an occult shop and saving a girl from apparent human sacrifice. The victim will soon prove to be far more dangerous than the cult she escaped.,,0,0,0,0,0
12329,19667,Legion,1998,Fantasy,93,United States,Jon Hess,"Parker Stevenson, Terry Farrell, Corey Feldman, Rick Springfield",5.5,6.0,5.0,4,"In the not too distant future, General Fleming, who commands a group of special forces, needs a suicide squad to assault a distant enemy base. The choice falls on a group of former life prisoners led by Lieutenant Aldrich and Officer Doyle, a woman who has been given a last chance at redemption. The legion includes Seigal, an electronic wizard, Poe, a beast always ready to fight, Karlsson, a celibate engineer, Ryan, an explosives expert, an unpredictable drug addict Cutter, Goodie, a taciturn killer and Jones, a doctor who blindly believes in mission.",,0,2,0,2,0
22807,41120,Buried Alive ,2007,Horror,94,United States,Robert Kurtzman,"Leah Rachel, Erin Reese, Tobin Bell, Germaine De Leon, Terence Jay, Steve Sandvoss, Lindsey Scott",3.3,3.5,3.0,15,"A group of university students goes to the family ranch of two of them to spend a weekend of fun: René wants to test two freshmen, subjecting them to humiliating initiation rites for his brotherhood. Meanwhile, the ranch keeper is on the trail of a buried treasure, but stumbles upon a witch's grave. The creature awakens and wanders bloodthirsty around the estate, seeking revenge on the descendants of its killer ...","Routine horror, predictable at every turn, in which the gruesome deaths of the protagonists follow one another without imagination. In the role of the keeper we find Tobin Bell, alias the Riddler of the horror saga _Saw_.",0,2,0,1,0
17871,29795,The Island,2005,Fantasy,127,United States,Michael Bay,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean, Steve Buscemi, Michael Clarke Duncan",6.2,6.44,6.0,320,"Mid 21st century. Lincoln Six-Echo resides in a seemingly utopian place and like everyone else he hopes to be chosen to be sent to the Island, the last unspoiled spot on the planet. But when he discovers that he and the other inhabitants are only human clones with the aim of providing ""spare parts"" to their counterparts, he embarks on a daring escape in the company of the beautiful Jordan Two-Delta ...","Leaving aside the incongruity of some characters and narrative junctions, what the film lacks is the right balance between the parts. After a start full of promises with the introduction of very interesting ethical, narrative and visual cues, in the second part Bay lets itself be carried away by an infinite sequence of useless pursuits, denying itself the pleasure of exploring perhaps more inaccessible but more fascinating routes such as for example a real confrontation between humans and agnates.",1,3,2,3,1
1570,2398,Bird on a Wire,1990,Action,111,United States,John Badham,"Mel Gibson, Goldie Hawn, David Carradine, Bill Duke, Stephen Tobolowsky, Joan Severance, Harry Caesar, Jeff Corey, Alex Bruhanski",6.2,6.25,6.0,97,"Rick is trying, amidst many difficulties, to start a new life, protected by the federal police, after helping to dismantle a drug trade. One day he meets his ex-girlfriend, Marianne. She is still in love and ends up getting involved in his very risky existence. But, between chases, shootings and love skirmishes, all is well that ends well.","From the director of ""Short Circuit"" a fast-paced action comedy. But there's just nothing beyond the mechanical combination of breathtaking pursuits known sentimental brawls.",2,3,0,1,1
15264,24707,Cradle 2 the Grave,2003,Action,101,United States,Andrzej Bartkowiak,"Kelly Hu, Jet Li, DMX, Anthony Anderson, Tom Arnold, Mark Dacascos, Gabrielle Union",5.2,5.5,5.0,46,"Ling, a dangerous criminal, kidnaps Vanessa, the daughter of Tony Fait, a notorious thief. In exchange for his release, a batch of black diamonds is demanded that Fait's gang has just stolen. The man is then forced to ally with the policeman Su to save his little daughter. The couple sets off a devastating race against time, where exploits, fights and chases are beyond imagination.",The director Bartkowiak is less exhibitionist here than in the previous _Romeo must die_ and limits himself to managing everything without trying big things. Jet Li sets the pace a bit; the fight scenes are few and sparse.,1,2,0,1,1
24269,43937,Saint Francis,2007,Horror,72,United States,Ezra Gould,"Zalman King, Charles Koutris, Dita Von Teese, Ryan Williams, Casey Anderson, Roxanne Arvizu, Shane Walsh, Christopher Cronin, Benny Ciaramello, Sandy Gardiner",1.3,1.0,2.0,4,"Francis, the son of a corrupt TV preacher, gets lost on the streets of San Francisco in a hallucinatory vortex of drugs, sex, aliens and the apocalypse.",,0,0,0,0,0
26295,50593,The Ring Two,2005,Horror,110,United States,Hideo Nakata,"Naomi Watts, Simon Baker, David Dorfman, Elizabeth Perkins, Gary Cole, Sissy Spacek, Ryan Merriman, Emily VanCamp, Kelly Overton, James Lesure",4.0,3.0,5.0,70,"Six months after the terrible events that shook them, Rachel and her son Aidan move to escape the ghosts of their memories.",Nakata creates another autoremake by remaking his _Ringu 2_; but the conventionality of structure and the banality of certain narrative mechanisms play completely against the film.,1,2,2,3,0
26310,50666,Brake,2012,Action,92,United States,Gabe Torres,"Stephen Dorff, Chyler Leigh, JR Bourne, Tom Berenger, Bobby Tomberlin, Kali Rocha, King Orba, Pruitt Taylor Vince, Sammy Sheik, Kent Shocknek",5.0,,5.0,6,"Jeremy Reins, a secret service agent, wakes up stunned after being taken hostage. He has in front of his eyes a digital device that marks a countdown that is fast approaching zero. Outside, the world seems close to collapse and its captors would like to know the location of the president's secret underground bunker. To get an answer, they are also ready to kill and Jeremy is called to choose between the life of his family and the revelation of a secret that he has kept for years.",,0,0,0,0,0
5300,8182,Aces: Iron Eagle III,1992,Action,98,United States,John Glen,"Louis Gossett jr., Rachel McLish, Paul Freeman",4.1,4.0,4.0,7,"Chappy Sinclair, a former US aviation ace, enjoys a quiet retirement running a sort of flying circus with his three friends: the Japanese Hirokoshi, the English Palmer and the German Leichman. One day Chappy learns that an old student of his died in a plane crash while transporting drugs. Chappy and his friends leave for South America where they discover a former Nazi behind the foul traffic. He is still the surly but likeable Louis Gosset jr. to play the role of the intrepid pilot. Great adventures and unlikely Rambo shootings, for the third installment of a series that looks at ""Top Gun"" and current affairs.",,1,2,0,2,0
11826,18858,Nemesis,1993,Fantasy,95,United States,Albert Pyun,"Olivier Gruner, Brion James, Cary-Hiroyuki Tagawa, Tim Thomerson",5.0,4.0,6.0,8,"Usual near future, usual futuristic metropolis gutted by crime and chaos. A group of terrorists decides to exploit the situation to subvert the social order. But he hasn't come to terms with Alex, the LAPD's best ""man"", half human, half cyborg.","Albert Pyun is a prolific author of B movies in this case committed to remaking ""Robocop"". Modest means, some good action sequences but terrifying staging. Actor Brion James, a level character actor (the unforgettable Leon from ""Blade Runner""), passed away just a few weeks ago.",0,2,0,2,0
8943,13951,13 Ghosts,1960,Horror,85,United States,William Castle,"Charles Herbert, Jo Morrow, Donald Woods, Martin Milner",6.3,7.0,6.0,8,"On the death of the old and misanthropic Dr. Zorba, his penniless nephew Cyrus (Woods) inherits the family home. Cyrus moves in with his wife and children and discovers that the house is inhabited by a dozen ghosts. The Zorba are a little impressed and a little worried because a treasure seems to be hidden in the house and the presence of ghosts clearly does not facilitate searches. The movie is nonsense, but Castle is a gimnick genius. Only he could convince the spectators of the time to wear stupid pink goggles (which he himself distributed at the entrance) without which it would have been impossible to see the ghosts.",,1,3,0,1,0
